gvkey,datadate,fyear,indfmt,tic,conm,curcd,at,ci,emp,lt,txpd,xopr,costat,mkvalt,prcc_f,city,state
181809,20161231,2016,INDL,XGC.,ISHARES GL COMP PORT BLDR FD,CAD,,,,,,,A,,29.2,Toronto,ON
181820,20161231,2016,INDL,FSBW,FS BANCORP INC,USD,827.926,,,746.893,,30.949,A,102.853,35.95,Mountlake Terrace,WA
181820,20161231,2016,FS,FSBW,FS BANCORP INC,USD,827.926,,,746.893,,,A,102.853,35.95,Mountlake Terrace,WA
181827,20161231,2016,INDL,PSR,POWERSHS ACTIVE US RL EST FD,USD,,,,,,,A,,73.4,Atlanta,GA
181828,20161231,2016,INDL,RTR,OPPENHEIMER ADR REVENUE ETF,USD,,,,,,,A,,32.93,Philadelphia,PA
181871,20161231,2016,INDL,YCS,PROSHARES ULTRASHORT YEN,USD,,,,,,,A,,80.25,Bethesda,MD
181872,20161231,2016,INDL,EUO,PROSHARES ULTRASHORT EURO,USD,,,,,,,A,,27.08,Bethesda,MD
181873,20161231,2016,INDL,SCO,PROSHARES ULTSH DJ-UBS CRUDE,USD,,,,,,,A,,63.3,Bethesda,MD
181875,20161231,2016,INDL,YCL,PROSHARES ULTRA YEN,USD,,,,,,,A,,55.52,Bethesda,MD
181876,20161231,2016,INDL,ULE,PROSHARES ULTRA EURO,USD,,,,,,,A,,14.09,Bethesda,MD
181877,20161231,2016,INDL,UCO,PROSHARES ULTRA BLOOMB CRUDE,USD,,,,,,,A,,11.68,Bethesda,MD
181911,20161231,2016,INDL,UGL,PROSHARES ULTRA GOLD,USD,,,,,,,A,,33.2,Bethesda,MD
181912,20161231,2016,INDL,GLL,PROSHARES ULTRASHORT GOLD,USD,,,,,,,A,,90.54,Bethesda,MD
181913,20161231,2016,INDL,ZSL,PROSHARES ULTRASHORT SILVER,USD,,,,,,,A,,38.76,Bethesda,MD
181914,20161231,2016,INDL,AGQ,PROSHARES ULTRA SILVER,USD,,,,,,,A,,32.09,Bethesda,MD
181931,20161231,2016,INDL,CLW,CLEARWATER PAPER CORP,USD,1684.342,53.349,3.37,1214.469,6.366,1521.206,A,1080.7229,65.55,Spokane,WA
181989,20161231,2016,INDL,SLCA,U S SILICA HOLDINGS INC,USD,2073.22,-40.761,1.404,799.93,-11.322,538.922,A,4592.7237,56.68,Frederick,MD
182012,20161231,2016,INDL,GIG,GIGPEAK INC,USD,140.435,,,30.123,,46.831,A,170.6972,2.52,San Jose,CA
182023,20160731,2016,INDL,ONCS,ONCOSEC MEDICAL INC,USD,32.407,-26.889,0.046,4.354,0.002,26.53,A,32.8255,1.82,San Diego,CA
182090,20161231,2016,INDL,TECL,DIREXION DAILY TECH BULL 3X,USD,,,,,,,A,,49.94,New York,NY
182091,20161231,2016,INDL,TECS,DIREXION DAILY TECH BEAR 3X,USD,,,,,,,A,,17.605,New York,NY
182092,20161231,2016,INDL,EDC,DIREXION DAILY EMRG BULL 3X,USD,,,,,,,A,,52.84,New York,NY
182093,20161231,2016,INDL,EDZ,DIREXION DAILY EMRG BEAR 3X,USD,,,,,,,A,,25.25,New York,NY
182094,20161231,2016,INDL,DZK,DIREXION DAILY DVLP BULL 3X,USD,,,,,,,A,,45.05,New York,NY
182095,20161231,2016,INDL,DPK,DIREXION DAILY DVLP BEAR 3X,USD,,,,,,,A,,24.38,New York,NY
182190,20161231,2016,INDL,MIDZ,DIREXION DAILY MD CP BEAR 3X,USD,,,,,,,A,,22.02,New York,NY
182191,20161231,2016,INDL,MIDU,DIREXION DAILY MD CP BULL 3X,USD,,,,,,,A,,32.4828,New York,NY
182258,20161231,2016,INDL,IDX,VANECK VECTORS INDONESIA ETF,USD,,,,,,,A,,21.23,New York,NY
182284,20161231,2016,INDL,IGOV,ISHARES INTL TREASURY BD ETF,USD,,,,,,,A,,89.82,San Francisco,CA
182285,20161231,2016,INDL,ISHG,ISHARES 1-3 YR INTL TRSY ETF,USD,,,,,,,A,,76.2607,San Francisco,CA
182308,20161231,2016,INDL,MDSO,MEDIDATA SOLUTIONS INC,USD,817.885,27.111,1.424,415.895,2.074,397.823,A,2867.5981,49.67,New York,NY
182316,20161231,2016,INDL,MBG,SPDR BLMBRG BRCLYS MTG BKD,USD,,,,,,,A,,26.28,Boston,MA
182317,20161231,2016,INDL,BWZ,SPDR BLMBG BRCLYS ST INTL TB,USD,,,,,,,A,,29.2707,Boston,MA
182386,20161231,2016,INDL,PRB,VANECK VECTORS PRE-REF MUNI,USD,,,,,,,A,,24.1922,New York,NY
182401,20161231,2016,INDL,HYD,VANECK VECTORS HIGH YLD MUNI,USD,,,,,,,A,,29.68,New York,NY
182405,20161231,2016,INDL,GXG,GLOBAL X MSCI COLOMBIA ETF,USD,,,,,,,A,,9.12,New York,NY
182417,20161231,2016,INDL,ITR,SPDR BLMBRG BRCLYS INTRMD CP,USD,,,,,,,A,,33.91,Boston,MA
182550,20161231,2016,INDL,NUW,NUVEEN AMT-FREE MUNI VL FD,USD,,,,,,,A,,16.26,Chicago,IL
182551,20161231,2016,INDL,CLAYF,ISHARES 1-5 YR LDRD CORP BD,CAD,,,,,,,A,,18.93,San Francisco,CA
182599,20161231,2016,INDL,RIVE,RIVERVIEW FINANCIAL CORP,USD,543.048,,,501.128,,14.051,A,37.5608,11.6,Harrisburg,PA
182599,20161231,2016,FS,RIVE,RIVERVIEW FINANCIAL CORP,USD,543.048,,,501.128,,,A,37.5608,11.6,Harrisburg,PA
182612,20161231,2016,INDL,HIX.,HORIZONS BETA INVR SP/TSX 60,CAD,,,,,,,A,,6.82,Toronto,ON
182683,20161231,2016,INDL,LWC,SPDR BLMBRG BRCLYS LG TM CP,USD,,,,,,,A,,39.87,Boston,MA
182685,20160630,2016,INDL,BYGRF,BOYUAN CONSTRUCTION GROUP,CAD,319.18,-5.555,0.4,186.146,7.958,240.343,A,11.439,0.45,Jiaxing,
182700,20161231,2016,INDL,CYOU,CHANGYOU.COM LTD,USD,1708.037,,,559.873,,394.532,A,,21.22,Beijing,
182701,20161231,2016,INDL,GOV,GOVERNMENT PPTYS INCOME TR,USD,2385.066,99.667,0,1450.062,0.111,191.503,A,1357.0086,19.065,Newton,MA
182701,20161231,2016,FS,GOV,GOVERNMENT PPTYS INCOME TR,USD,2385.066,,0,1450.062,,,A,1357.0086,19.065,Newton,MA
182730,20161231,2016,INDL,QAI,INDEXIQ HEDG MULTI-STRAT ETF,USD,,,,,,,A,,28.67,Rye Brook,NY
182747,20161231,2016,INDL,MTT,WESTERN ASSET MUN DEF OPP TR,USD,,,,,,,A,,21.59,New York,NY
182813,20161231,2016,INDL,VSS,VANGUARD ALL-WRLD EX-US SMCP,USD,,,,,,,A,,94.03,Malvern,PA
182829,20161231,2016,INDL,CWO.,ISHARES BROAD EMRG MKT FD,CAD,,,,,,,A,,32.45,San Francisco,CA
182853,20161231,2016,INDL,CWB,SPDR BLMBRG BRCLYS CONV SEC,USD,,,,,,,A,,45.65,Boston,MA
182871,20161231,2016,INDL,TYD,DIREXION 7-10 YR BULL 3X ETF,USD,,,,,,,A,,41.55,New York,NY
182872,20161231,2016,INDL,TYO,DIREXION 7-10 YR BEAR 3X ETF,USD,,,,,,,A,,15.44,New York,NY
182873,20161231,2016,INDL,TMF,DIREXION 20-PLUS YR BULL 3X,USD,,,,,,,A,,18.09,New York,NY
182874,20161231,2016,INDL,TMV,DIREXION 20 PLUS YR BEAR 3X,USD,,,,,,,A,,23.98,New York,NY
182921,20161231,2016,INDL,NJV,NUVEEN NJ MUNICIPAL VALUE FD,USD,,,,,,,A,,16.55,Chicago,IL
182922,20161231,2016,INDL,NYV,NUVEEN NY MUNICIPAL VL FD 2,USD,,,,,,,A,,14.6,Chicago,IL
182924,20161231,2016,INDL,NPN,NUVEEN PA MUNICIPAL VALUE FD,USD,,,,,,,A,,17.0132,Chicago,IL
182925,20161231,2016,INDL,NCB,NUVEEN CA MUNICIPAL VL FD 2,USD,,,,,,,A,,15.97,Chicago,IL
182938,20161231,2016,INDL,CEW,WISDOMTREE EMERG CURR STRAT,USD,,,,,,,A,,17.49,New York,NY
182960,20161031,2016,INDL,ABMT,ADVANCED BIOMEDICAL TECH INC,USD,0.101,-0.472,0.015,4.463,,0.432,A,13.425,0.2,New York,NY
182976,20161231,2016,INDL,BRF,VANECK VECTORS BRAZIL SMLCAP,USD,,,,,,,A,,15.89,New York,NY
182977,20161231,2016,INDL,USEL,USELL.COM INC,USD,25.498,,,12.793,,92.984,A,10.3011,0.5116,New York,NY
182979,20160630,2016,INDL,HDRSF,HIGHLAND COPPER COMPANY INC,CAD,54.15,-2.962,,6.086,,4.031,A,13.0874,0.085,Longueuil,QC
183036,20161231,2016,INDL,EOT,EATON VANCE NATL MUN OPP TR,USD,,,,,,,A,,20.8,Boston,MA
183042,20161231,2016,INDL,CGBLF,ISHARES GOLD BULLION ETF,CAD,,,,,,,A,,10.1,San Francisco,CA
183054,20161231,2016,INDL,TUZ,PIMCO 1-3 YR US TRES IDX ETF,USD,,,,,,,A,,50.6601,Newport Beach,CA
183061,20161231,2016,INDL,EFO,PROSHARES ULTRA MSCI EAFE,USD,,,,,,,A,,87.39,Bethesda,MD
183062,20161231,2016,INDL,EET,PROSHARES ULTRA MSCI EMG MKT,USD,,,,,,,A,,51.5101,Bethesda,MD
183063,20161231,2016,INDL,XPP,PROSHARES ULTRA FTSE CHN 50,USD,,,,,,,A,,46.55,Bethesda,MD
183064,20161231,2016,INDL,EZJ,PROSHARES ULTRA MSCI JAPAN,USD,,,,,,,A,,87.4599,Bethesda,MD
183069,20161231,2016,INDL,ZDJ.,BMO DJIA HEDGED CAD INDX ETF,CAD,,,,,,,A,,33.75,Toronto,ON
183070,20161231,2016,INDL,ZCN.,BMO S&P/TSX CAPPED COMP ETF,CAD,,,,,,,A,,20.61,Toronto,ON
183071,20161231,2016,INDL,ZFM.,BMO MID FEDERAL BOND IDX ETF,CAD,,,,,,,A,,16.48,Toronto,ON
183072,20161231,2016,INDL,ZUE.,BMO S&P 500 HDGD CAD IDX ETF,CAD,,,,,,,A,,34.19,Toronto,ON
183081,20161231,2016,INDL,MCRO,INDEXIQ HEDG MACRO TRCKR ETF,USD,,,,,,,A,,24.61,Rye Brook,NY
183108,20161231,2016,INDL,WMC,WESTERN ASSET MTG CAPITAL CP,USD,3156.016,-25.015,,2725.534,,21.246,A,422.1344,10.07,Pasadena,CA
183139,20161231,2016,INDL,ISDR,ISSUER DIRECT CORP,USD,12.861,,,2.283,0.716,9.046,A,25.749,9,Morrisville,NC
183164,20161231,2016,INDL,EPV,PROSHARES ULTRASH FTSE EUROP,USD,,,,,,,A,,51.45,Bethesda,MD
183166,20161231,2016,INDL,BZQ,PROSHARES ULTRASH MSCI BRAZL,USD,,,,,,,A,,18.22,Bethesda,MD
183167,20161231,2016,INDL,SMK,PROSHARES ULTRASH MSCI MEX,USD,,,,,,,A,,27.51,Bethesda,MD
183174,20161231,2016,INDL,EMIF,ISHARES EMRG MRKT INFRST ETF,USD,,,,,,,A,,27.99,San Francisco,CA
183176,20161231,2016,INDL,EPU,ISHARES MSCI ALL PERU CP ETF,USD,,,,,,,A,,32.8,San Francisco,CA
183185,20161231,2016,INDL,XWD.,ISHARES MSCI WORLD INDEX ETF,CAD,,,,,,,A,,42.72,Toronto,ON
183186,20161231,2016,INDL,XEM.,ISHARES MSCI EMRG MKTS ETF,CAD,,,,,,,A,,26.34,San Francisco,CA
183187,20161231,2016,INDL,CPXWF,CAPITAL POWER CORP,CAD,6062,76,0.698,3161,8,732,A,2233.611,23.23,Edmonton,AB
183188,20161231,2016,INDL,,HORIZONS NYMEX CRUDE OIL ETF,CAD,,,,,,,A,,12.95,Toronto,ON
183189,20161231,2016,INDL,HUG.,HORIZONS COMEX GOLD ETF,CAD,,,,,,,A,,10.83,Toronto,ON
183190,20161231,2016,INDL,HUZ.,HORIZONS COMEX SILVER ETF,CAD,,,,,,,A,,9.13,Toronto,ON
183191,20161231,2016,INDL,HUN.,HORIZONS NYMEX NTL GAS ETF,CAD,,,,,,,A,,7.45,Toronto,ON
183192,20161231,2016,INDL,UPRO,PROSHARES ULTRAPRO S&P500,USD,,,,,,,A,,81.78,Bethesda,MD
183193,20161231,2016,INDL,SPXU,PROSHARES ULTRAPRO SHT SP500,USD,,,,,,,A,,20.41,Bethesda,MD
183198,20161231,2016,INDL,IGI,WESTERN ASSET INVST GR DF OP,USD,,,,,,,A,,20.4,New York,NY
183204,20161231,2016,INDL,HZD.,HORIZONS BETAPRO COMX SLV BE,CAD,,,,,,,A,,7.24,Toronto,ON
183205,20161231,2016,INDL,HZMXF,HORIZONS BETAPRO COMX SLV BU,CAD,,,,,,,A,,15.07,Toronto,ON
183216,20161231,2016,INDL,QABA,FIRST TR NASDAQ ABA CMNTY BK,USD,,,,,,,A,,52.8,Wheaton,IL
183222,20161231,2016,INDL,EQL,ALPS EQUAL SECTOR WEIGHT ETF,USD,,,,,,,A,,59.9829,Denver,CO
183231,20161231,2016,INDL,GMICF,GENWORTH MI CANADA INC,CAD,6611.991,382.509,0.275,2963.411,101.332,259.746,A,,33.66,Oakville,ON
183231,20161231,2016,FS,GMICF,GENWORTH MI CANADA INC,CAD,6611.991,,0.275,2963.411,,,A,,33.66,Oakville,ON
183240,20161231,2016,INDL,CSM,PROSHARES CREDIT SUISSE ETF,USD,,,,,,,A,,55.25,Bethesda,MD
183247,20161231,2016,INDL,TBNK,TERRITORIAL BANCORP INC,USD,1877.562,,,1647.776,,38.06,A,300.9786,32.84,Honolulu,HI
183247,20161231,2016,FS,TBNK,TERRITORIAL BANCORP INC,USD,1877.562,,,1647.776,,,A,300.9786,32.84,Honolulu,HI
183251,20161231,2016,INDL,DRN,DIREXION DAILY R E BULL 3X,USD,,,,,,,A,,21.43,New York,NY
183252,20161231,2016,INDL,DRV,DIREXION DAILY R E BEAR 3X,USD,,,,,,,A,,12.63,New York,NY
183253,20160731,2016,INDL,BKBEF,BLACKBIRD ENERGY INC,CAD,79.602,0.069,0.011,2.534,0,-0.341,A,134.7556,0.245,Calgary,AB
183259,20161231,2016,INDL,ISVRF,ISHARES SILVER BULLION ETF,CAD,,,,,,,A,,8.87,San Francisco,CA
183283,20161231,2016,INDL,ADUS,ADDUS HOMECARE CORP,USD,231.03,,23.07,72.102,,372.897,A,401.8132,35.05,Downers Grove,IL
183288,20161231,2016,INDL,HAF.,HORIZONS ACTV GBL FIXED INCM,CAD,,,,,,,A,,7.89,Montreal,QC
183303,20161231,2016,INDL,SIVR,ETFS SILVER TRUST,USD,,,,,,,A,,15.59,New York,NY
183312,20161231,2016,INDL,ASPS,ALTISOURCE PORTFOLIO SOLTNS,USD,689.212,29.641,8.356,627.018,18.327,819.836,A,499.2007,26.59,Luxembourg,
183322,20161231,2016,INDL,TXMD,THERAPEUTICSMD INC,USD,142.472,-89.875,0.159,14.983,,109.477,A,1134.8898,5.77,Boca Raton,FL
183324,20161231,2016,INDL,PMT,PENNYMAC MORTGAGE INVEST TR,USD,6357.502,75.81,0.003,5006.388,1.294,144.678,A,1091.8299,16.37,Westlake Village,CA
183324,20161231,2016,FS,PMT,PENNYMAC MORTGAGE INVEST TR,USD,6357.502,,0.003,5006.388,,,A,1091.8299,16.37,Westlake Village,CA
183325,20161231,2016,INDL,TPZ,TORTOISE POWER & ENERGY INFR,USD,,,,,,,A,,22.1749,Leawood,KS
183345,20161231,2016,INDL,0521B,CH2M HILL COS LTD,USD,2670.462,-58.958,20,2224.924,10.89,5422.28,A,,,Englewood,CO
183366,20161231,2016,INDL,H,HYATT HOTELS CORP,USD,7749,157,45,3841,95,3788,A,7228.8369,55.26,Chicago,IL
183377,20161231,2016,INDL,FTNT,FORTINET INC,USD,2139.941,32.355,4.665,1302.26,26.608,1179.728,A,5213.1094,30.12,Sunnyvale,CA
183387,20161231,2016,INDL,GXF,GLOBAL X FTSE NORDIC RGN ETF,USD,,,,,,,A,,18.97,New York,NY
183388,20161231,2016,INDL,STWD,STARWOOD PROPERTY TRUST INC,USD,77256.266,374.06,0.34,72696.193,9.742,419.6,A,5691.3497,21.95,Greenwich,CT
183388,20161231,2016,FS,STWD,STARWOOD PROPERTY TRUST INC,USD,77256.266,,0.34,72696.193,,,A,5691.3497,21.95,Greenwich,CT
183407,20161231,2016,INDL,VNM,VANECK VECTORS VIETNAM ETF,USD,,,,,,,A,,13.04,New York,NY
183408,20161231,2016,INDL,PMTRF,PRECIOUS METALS BULLION TR,CAD,,,,,,,A,,8.9,Toronto,ON
183450,20161231,2016,INDL,TBF,PROSHARES SHORT 20 YR TRSRY,USD,,,,,,,A,,23.89,Bethesda,MD
183466,20161231,2016,INDL,STPZ,PIMCO 1-5 YR US TIPS IDX ETF,USD,,,,,,,A,,52.47,Newport Beach,CA
183528,20161231,2016,INDL,GCAP,GAIN CAPITAL HOLDINGS INC,USD,1430.1,,,1129.3,,312.3,A,320.2157,6.58,Bedminster,NJ
183533,20161231,2016,INDL,LTPZ,PIMCO 15 YR US TIPS IDX ETF,USD,,,,,,,A,,64.97,Newport Beach,CA
183534,20161231,2016,INDL,TIPZ,PIMCO BROAD US TIPS IDX ETF,USD,,,,,,,A,,57.44,Newport Beach,CA
183547,20161031,2016,INDL,COGI,CODA OCTOPUS GROUP INC,USD,22.836,2.22,0.1,12.681,0.1,14.812,A,15.2636,0.1199,Lakeland,FL
183565,20161031,2016,INDL,IDWM,IDW MEDIA HOLDINGS INC,USD,53.938,3.572,,17.226,0.248,57.489,A,273.371,49,Stamford,CT
183581,20161231,2016,INDL,KAR,KAR AUCTION SERVICES INC,USD,6557.6,213.3,17.4,5160.3,121.6,2401.9,A,5823.5542,42.62,Carmel,IN
183584,20161231,2016,INDL,PSK,SPDR WELLS FARGO PFD STK ETF,USD,,,,,,,A,,41.95,Boston,MA
183590,20161231,2016,INDL,OTCM,OTC MARKETS GROUP INC,USD,36.643,,,21.137,,30.032,A,261.694,23,New York,NY
183606,20161231,2016,INDL,ARI,APOLLO COMMERCIAL RE FIN INC,USD,3482.977,126.943,0,1550.75,0,52.021,A,1519.4503,16.62,New York,NY
183606,20161231,2016,FS,ARI,APOLLO COMMERCIAL RE FIN INC,USD,3482.977,,0,1550.75,,,A,1519.4503,16.62,New York,NY
183620,20161231,2016,INDL,NEV,NUVEEN ENHANCED MUNI VALUE,USD,,,,,,,A,,14,Chicago,IL
183621,20161231,2016,INDL,IWX,ISHARES RUSSELL TOP 200 VAL,USD,,,,,,,A,,47,San Francisco,CA
183622,20161231,2016,INDL,IWL,ISHARES RUSSELL TOP 200 ETF,USD,,,,,,,A,,50.935,San Francisco,CA
183623,20161231,2016,INDL,IWY,ISHARES RUSSELL TOP 200 GRTH,USD,,,,,,,A,,56.32,San Francisco,CA
183640,20161231,2016,INDL,IRDM,IRIDIUM COMMUNICATIONS INC,USD,3499.625,114.649,0.244,2155.867,1.391,207.875,A,920.4384,9.6,McLean,VA
183666,20161231,2016,INDL,ZMTP,ZOOM TELEPHONICS INC,USD,9.022,-2.933,,4.861,,20.718,A,32.8436,2.35,Boston,MA
183683,20170131,2016,INDL,DLMAF,DOLLARAMA INC,CAD,1863.451,374.495,,1763.167,179.019,2259.961,A,11338.2761,98.55,Montreal,QC
183698,20161231,2016,INDL,ZROZ,PIMCO 25 YR ZERO CPN US ETF,USD,,,,,,,A,,108.63,Newport Beach,CA
183699,20161231,2016,INDL,YAO,GUGGENHEIM CHINA ALL-CAP ETF,USD,,,,,,,A,,24.3,Lisle,IL
183704,20161231,2016,INDL,VTNR,VERTEX ENERGY INC,USD,86.986,,,28.668,0,101.726,A,43.4278,1.31,Houston,TX
183727,20160930,2016,INDL,OMNT,OMINTO INC,USD,21.685,-10.321,0.03,29.209,0,28.052,A,43.6416,3.26,Boca Raton,FL
183736,20161231,2016,INDL,GNRC,GENERAC HOLDINGS INC,USD,1861.684,81.124,4.202,1427.434,8.889,1173.902,A,2554.2758,40.74,Waukesha,WI
183739,20161130,2016,INDL,IPCI,INTELLIPHARMACEUTICS INTL,USD,7.975,-10.144,0.054,6.859,0,11.713,A,83.1141,2.79,Toronto,ON
183753,20161231,2016,INDL,CPI,INDEXIQ REAL RETURN ETF,USD,,,,,,,A,,26.9134,Rye Brook,NY
183754,20161231,2016,INDL,GRES,INDEXIQ GLOBAL RESOURCES ETF,USD,,,,,,,A,,25.11,Rye Brook,NY
183759,20161231,2016,INDL,ZMT.,BMO S&P TSX MTLS CAD IND ETF,CAD,,,,,,,A,,9.12,Toronto,ON
183760,20161231,2016,INDL,ZFS.,BMO SHORT FEDERL BND IND ETF,CAD,,,,,,,A,,14.48,Toronto,ON
183761,20161231,2016,INDL,BMRTF,BMO SHORT PRVNCL BND IND ETF,CAD,,,,,,,A,,13.87,Toronto,ON
183762,20161231,2016,INDL,ZEO.,BMO S&P TSX OIL GAS IND ETF,CAD,,,,,,,A,,12.71,Toronto,ON
183763,20161231,2016,INDL,BMMPF,BMO S&P TSX BANKS IND ETF,CAD,,,,,,,A,,26.85,Toronto,ON
183764,20161231,2016,INDL,BMCBF,BMO SHORT CRPRT BND IND ETF,CAD,,,,,,,A,,14.41,Toronto,ON
183765,20161231,2016,INDL,ZHY.,BMO US CORP BND CAD ETF,CAD,,,,,,,A,,14.41,Toronto,ON
183766,20161231,2016,INDL,ZDM.,BMO MSCI EAFE HEDGED TO CAD,CAD,,,,,,,A,,19.24,Toronto,ON
183767,20161231,2016,INDL,ZEM.,BMO MSCI EMERGING MKTS ETF,CAD,,,,,,,A,,16.22,Toronto,ON
183780,20161231,2016,INDL,TWO,TWO HARBORS INVESTMENT CORP,USD,20112.056,193.444,0,16710.945,-5.146,147.51,A,3031.5254,8.72,New York,NY
183780,20161231,2016,FS,TWO,TWO HARBORS INVESTMENT CORP,USD,20112.056,,0,16710.945,,,A,3031.5254,8.72,New York,NY
183791,20161231,2016,INDL,CVE,CENOVUS ENERGY INC,CAD,25258,-655,2.775,13668,11,10983,A,16915.787,20.3,Calgary,AB
183792,20161231,2016,INDL,SCHB,SCHWAB US BROAD MARKET ETF,USD,,,,,,,A,,54.18,San Francisco,CA
183794,20161231,2016,INDL,SCHX,SCHWAB US LARGE-CAP ETF,USD,,,,,,,A,,53.26,San Francisco,CA
183795,20161231,2016,INDL,SCHA,SCHWAB US SMALL-CAP ETF,USD,,,,,,,A,,61.48,San Francisco,CA
183796,20161231,2016,INDL,SCHF,SCHWAB INTL EQUITY ETF,USD,,,,,,,A,,27.68,San Francisco,CA
183797,20161231,2016,INDL,COWN,COWEN GROUP INC,USD,2018.523,-12.397,0.843,866.668,5.085,534.005,A,414.3305,15.5,New York,NY
183797,20161231,2016,FS,COWN,COWEN GROUP INC,USD,2018.523,,0.843,866.668,,,A,414.3305,15.5,New York,NY
183799,20161231,2016,INDL,COGT,COGINT INC,USD,311.911,-29.086,,82.262,0.087,203.7,A,184.7751,3.45,Boca Raton,FL
183804,20160930,2016,INDL,AAINF,ASIABASEMETALS INC,CAD,0.048,-0.449,,0.128,0,0.448,A,4.888,0.32,Vancouver,BC
183822,20161231,2016,INDL,ARR,ARMOUR RESIDENTIAL REIT INC,USD,7978.161,-7.349,0,6886.096,,35.008,A,796.5219,21.69,Vero Beach,FL
183822,20161231,2016,FS,ARR,ARMOUR RESIDENTIAL REIT INC,USD,7978.161,,0,6886.096,,,A,796.5219,21.69,Vero Beach,FL
183825,20160630,2016,INDL,NITMF,NITINAT MINERALS CORP,CAD,0.69,-0.306,,0.809,,0.26,A,0.9721,0.06,Toronto,ON
183826,20161231,2016,INDL,STBZ,STATE BANK FINANCIAL CORP,USD,4224.859,46.768,0.731,3611.226,21.815,100.8,A,1043.4036,26.86,Atlanta,GA
183826,20161231,2016,FS,STBZ,STATE BANK FINANCIAL CORP,USD,4224.859,46.768,0.731,3611.226,,,A,1043.4036,26.86,Atlanta,GA
183828,20161231,2016,INDL,GDXJ,VANECK VECTORS JR GLD MINERS,USD,,,,,,,A,,31.55,New York,NY
183830,20161231,2016,INDL,PEB,PEBBLEBROOK HOTEL TRUST,USD,2809.259,76.4,0.026,1200.143,0.369,677.104,A,,29.75,Bethesda,MD
183830,20161231,2016,FS,PEB,PEBBLEBROOK HOTEL TRUST,USD,2809.259,,0.026,1200.143,,,A,,29.75,Bethesda,MD
183833,20161231,2016,INDL,TRNO,TERRENO REALTY CORP,USD,1278.981,15.016,0.019,467.176,0,87.086,A,1350.8249,28.49,San Francisco,CA
183833,20161231,2016,FS,TRNO,TERRENO REALTY CORP,USD,1278.981,,0.019,467.176,,,A,1350.8249,28.49,San Francisco,CA
183855,20161231,2016,INDL,PARXF,PAREX RESOURCES INC,CAD,1233.408,-62.356,0.299,275.071,27.829,463.634,A,2585.531,16.9,Calgary,AB
183857,20161231,2016,INDL,BAB,POWERSHARES BUILD AMERICA BD,USD,,,,,,,A,,29.09,Downers Grove,IL
183858,20161231,2016,INDL,MNA,INDEXIQ MERGER ARBITRAGE ETF,USD,,,,,,,A,,29.3,Rye Brook,NY
183859,20161231,2016,INDL,MINT,PIMCO ENH SHORT MAT ACTV ETF,USD,,,,,,,A,,101.33,Newport Beach,CA
183869,20161231,2016,INDL,UNL,UNITED STATES 12 MTH NAT GAS,USD,,,,,,,A,,11.69,Alameda,CA
183870,20161231,2016,INDL,GRID,FIRST TRUST NASDAQ OMX CLEAN,USD,,,,,,,A,,40.5,Wheaton,IL
183879,20161231,2016,INDL,ANTH,ANTHERA PHARMACEUTCLS INC,USD,23.471,-55.523,0.033,10.624,,57.056,A,29.8352,0.6491,Hayward,CA
183883,20161231,2016,INDL,XQB.,ISHARES CORE HI QUAL CDN BD,CAD,,,,,,,A,,20.66,San Francisco,CA
183887,20160831,2016,INDL,BRIOF,BRIONOR RESOURCES INC,CAD,2.323,1.74,,0.151,,0.218,A,2.174,0.045,Montreal,QC
183891,20161231,2016,INDL,HAC.,HORIZONS SEASONAL ROTATN ETF,CAD,,,,,,,A,,18.18,Toronto,ON
183893,20161231,2016,INDL,OCPCF,OCP CREDIT STRATEGY FUND,CAD,,,,,,,A,,7.12,Englewood Cliffs,NJ
183900,20161231,2016,INDL,INDY,ISHARES INDIA 50 ETF,USD,,,,,,,A,,27.34,San Francisco,CA
183901,20160630,2016,INDL,ECOB,ECO BUILDING PRODUCTS INC,USD,0.496,-26.578,0.004,45.6,,2.753,A,0.3755,0.0001,San Diego,CA
183902,20161231,2016,INDL,EFC,ELLINGTON FINANCIAL LLC,USD,2413.195,,,1768.418,,28.114,A,501.2184,15.52,Old Greenwich,CT
183903,20161231,2016,INDL,CALX,CALIX INC,USD,355.475,-27.863,1.109,142.511,0.965,476.931,A,380.3184,7.7,Petaluma,CA
183906,20161231,2016,INDL,VCIT,VANGUARD SCTTSDL INTRM-CP BD,USD,,,,,,,A,,85.7,Malvern,PA
183907,20161231,2016,INDL,VCLT,VANGUARD SCTTSDL LNG-CP BD,USD,,,,,,,A,,89.35,Malvern,PA
183908,20161231,2016,INDL,VCSH,VANGUARD SCTTSDL SHT-CP BD,USD,,,,,,,A,,79.37,Malvern,PA
183909,20161231,2016,INDL,VGIT,VANGUARD SCTTSDL INTRM-GV BD,USD,,,,,,,A,,63.92,Malvern,PA
183910,20161231,2016,INDL,VGLT,VANGUARD SCTTSDL LNG-GV BD,USD,,,,,,,A,,73.69,Malvern,PA
183911,20161231,2016,INDL,VGSH,VANGUARD SHORT TERM GOVT BD,USD,,,,,,,A,,60.92,Malvern,PA
183912,20161231,2016,INDL,VMBS,VANGUARD SCTTSDL MTG-BKD SEC,USD,,,,,,,A,,52.29,Malvern,PA
183918,20161231,2016,INDL,STK,COLUMBIA SELIGMAN PRM TEC GR,USD,,,,,,,A,,18.74,Boston,MA
